method,method_display,seed,episode_index,episode_id,status,error,task_success,fallback_count,unsafe_invocation_count,violation_count,violation_types,completion_time_s,episode_dir,initial_upright_ok,reset_attempts
safedpa_adapted,SafeDPA-adapted,1234,7,safedpa_adapted__seed_1234__episode_0007,completed,,0,6,7,40,"[""collision"", ""fall"", ""human_distance_violation"", ""near_collision""]",17.339443922042847,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_safedpa_adapted__seed_1234__ep_006_008/online/safedpa_adapted/seed_1234/episode_0007,1,1
safer_splat_cbf_adapted,SAFER-Splat-CBF-adapted,1234,7,safer_splat_cbf_adapted__seed_1234__episode_0007,completed,,0,6,7,8,"[""collision"", ""fall"", ""human_distance_violation"", ""near_collision""]",17.396355628967285,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_safer_splat_cbf_adapted__seed_1234__ep_006_008/online/safer_splat_cbf_adapted/seed_1234/episode_0007,1,1
clbf_lbac_adapted,CLBF-LBAC-adapted,1234,8,clbf_lbac_adapted__seed_1234__episode_0008,completed,,1,1,0,0,[],24.44329023361206,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_clbf_lbac_adapted__seed_1234__ep_008_010/online/clbf_lbac_adapted/seed_1234/episode_0008,1,1
mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,1234,8,mpc_cbf_humanoid_adapted__seed_1234__episode_0008,completed,,1,2,0,0,[],22.694657564163208,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_mpc_cbf_humanoid_adapted__seed_1234__ep_008_010/online/mpc_cbf_humanoid_adapted/seed_1234/episode_0008,1,1
pcbf_adapted,PCBF-adapted,1234,8,pcbf_adapted__seed_1234__episode_0008,completed,,1,2,0,0,[],23.117027044296265,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_pcbf_adapted__seed_1234__ep_008_010/online/pcbf_adapted/seed_1234/episode_0008,1,1
safedpa_adapted,SafeDPA-adapted,1234,8,safedpa_adapted__seed_1234__episode_0008,completed,,1,1,0,0,[],24.231422901153564,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_safedpa_adapted__seed_1234__ep_008_010/online/safedpa_adapted/seed_1234/episode_0008,1,1
safer_splat_cbf_adapted,SAFER-Splat-CBF-adapted,1234,8,safer_splat_cbf_adapted__seed_1234__episode_0008,completed,,1,0,0,0,[],27.109694242477417,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_safer_splat_cbf_adapted__seed_1234__ep_008_010/online/safer_splat_cbf_adapted/seed_1234/episode_0008,1,1
clbf_lbac_adapted,CLBF-LBAC-adapted,1234,9,clbf_lbac_adapted__seed_1234__episode_0009,completed,,0,7,8,12,"[""collision"", ""human_distance_violation"", ""near_collision""]",17.823930263519287,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_clbf_lbac_adapted__seed_1234__ep_008_010/online/clbf_lbac_adapted/seed_1234/episode_0009,1,1
mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,1234,9,mpc_cbf_humanoid_adapted__seed_1234__episode_0009,completed,,1,3,0,0,[],21.307401657104492,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_mpc_cbf_humanoid_adapted__seed_1234__ep_008_010/online/mpc_cbf_humanoid_adapted/seed_1234/episode_0009,1,1
pcbf_adapted,PCBF-adapted,1234,9,pcbf_adapted__seed_1234__episode_0009,completed,,1,3,0,0,[],21.3342764377594,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_pcbf_adapted__seed_1234__ep_008_010/online/pcbf_adapted/seed_1234/episode_0009,1,1
safedpa_adapted,SafeDPA-adapted,1234,9,safedpa_adapted__seed_1234__episode_0009,completed,,0,2,1,2,"[""human_distance_violation"", ""near_collision""]",23.09433913230896,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_safedpa_adapted__seed_1234__ep_008_010/online/safedpa_adapted/seed_1234/episode_0009,1,1
safer_splat_cbf_adapted,SAFER-Splat-CBF-adapted,1234,9,safer_splat_cbf_adapted__seed_1234__episode_0009,completed,,0,7,8,8,"[""collision"", ""human_distance_violation"", ""near_collision""]",17.870243072509766,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_safer_splat_cbf_adapted__seed_1234__ep_008_010/online/safer_splat_cbf_adapted/seed_1234/episode_0009,1,1
clbf_lbac_adapted,CLBF-LBAC-adapted,1235,0,clbf_lbac_adapted__seed_1235__episode_0000,completed,,0,2,5,3,"[""human_distance_violation""]",23.24897289276123,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_clbf_lbac_adapted__seed_1235__ep_000_002/online/clbf_lbac_adapted/seed_1235/episode_0000,1,1
mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,1235,0,mpc_cbf_humanoid_adapted__seed_1235__episode_0000,completed,,1,3,0,0,[],21.15782642364502,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_mpc_cbf_humanoid_adapted__seed_1235__ep_000_002/online/mpc_cbf_humanoid_adapted/seed_1235/episode_0000,1,1
pcbf_adapted,PCBF-adapted,1235,0,pcbf_adapted__seed_1235__episode_0000,completed,,0,2,6,5,"[""human_distance_violation""]",22.799144983291626,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_pcbf_adapted__seed_1235__ep_000_002/online/pcbf_adapted/seed_1235/episode_0000,1,1
safedpa_adapted,SafeDPA-adapted,1235,0,safedpa_adapted__seed_1235__episode_0000,completed,,1,2,0,0,[],22.377517461776733,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_safedpa_adapted__seed_1235__ep_000_002/online/safedpa_adapted/seed_1235/episode_0000,1,1
safer_splat_cbf_adapted,SAFER-Splat-CBF-adapted,1235,0,safer_splat_cbf_adapted__seed_1235__episode_0000,completed,,0,3,8,4,"[""human_distance_violation"", ""near_collision""]",23.522068738937378,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_safer_splat_cbf_adapted__seed_1235__ep_000_002/online/safer_splat_cbf_adapted/seed_1235/episode_0000,1,1
clbf_lbac_adapted,CLBF-LBAC-adapted,1235,1,clbf_lbac_adapted__seed_1235__episode_0001,completed,,0,7,8,3,"[""collision"", ""human_distance_violation"", ""near_collision""]",18.230134963989258,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_clbf_lbac_adapted__seed_1235__ep_000_002/online/clbf_lbac_adapted/seed_1235/episode_0001,1,1
mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,1235,1,mpc_cbf_humanoid_adapted__seed_1235__episode_0001,completed,,0,4,4,2,"[""human_distance_violation"", ""near_collision""]",21.212056398391724,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_mpc_cbf_humanoid_adapted__seed_1235__ep_000_002/online/mpc_cbf_humanoid_adapted/seed_1235/episode_0001,1,1
pcbf_adapted,PCBF-adapted,1235,1,pcbf_adapted__seed_1235__episode_0001,completed,,0,4,4,2,"[""human_distance_violation"", ""near_collision""]",20.953360080718994,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_pcbf_adapted__seed_1235__ep_000_002/online/pcbf_adapted/seed_1235/episode_0001,1,1
safedpa_adapted,SafeDPA-adapted,1235,1,safedpa_adapted__seed_1235__episode_0001,completed,,0,4,4,2,"[""human_distance_violation"", ""near_collision""]",20.94198989868164,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_safedpa_adapted__seed_1235__ep_000_002/online/safedpa_adapted/seed_1235/episode_0001,1,1
safer_splat_cbf_adapted,SAFER-Splat-CBF-adapted,1235,1,safer_splat_cbf_adapted__seed_1235__episode_0001,completed,,0,7,8,15,"[""collision"", ""human_distance_violation"", ""near_collision""]",18.017476320266724,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_safer_splat_cbf_adapted__seed_1235__ep_000_002/online/safer_splat_cbf_adapted/seed_1235/episode_0001,1,1
clbf_lbac_adapted,CLBF-LBAC-adapted,1235,2,clbf_lbac_adapted__seed_1235__episode_0002,completed,,0,7,8,19,"[""collision"", ""human_distance_violation"", ""near_collision""]",17.599218130111694,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_clbf_lbac_adapted__seed_1235__ep_002_004/online/clbf_lbac_adapted/seed_1235/episode_0002,1,1
mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,1235,2,mpc_cbf_humanoid_adapted__seed_1235__episode_0002,completed,,1,3,0,0,[],21.09958577156067,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_mpc_cbf_humanoid_adapted__seed_1235__ep_002_004/online/mpc_cbf_humanoid_adapted/seed_1235/episode_0002,1,1
pcbf_adapted,PCBF-adapted,1235,2,pcbf_adapted__seed_1235__episode_0002,completed,,0,4,4,4,"[""collision"", ""human_distance_violation"", ""near_collision""]",21.302910804748535,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_pcbf_adapted__seed_1235__ep_002_004/online/pcbf_adapted/seed_1235/episode_0002,1,1
safedpa_adapted,SafeDPA-adapted,1235,2,safedpa_adapted__seed_1235__episode_0002,completed,,0,4,4,7,"[""collision"", ""human_distance_violation"", ""near_collision""]",20.892757892608643,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_safedpa_adapted__seed_1235__ep_002_004/online/safedpa_adapted/seed_1235/episode_0002,1,1
safer_splat_cbf_adapted,SAFER-Splat-CBF-adapted,1235,2,safer_splat_cbf_adapted__seed_1235__episode_0002,completed,,0,7,8,8,"[""collision"", ""human_distance_violation"", ""near_collision""]",14.252882480621338,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_safer_splat_cbf_adapted__seed_1235__ep_002_004/online/safer_splat_cbf_adapted/seed_1235/episode_0002,1,1
clbf_lbac_adapted,CLBF-LBAC-adapted,1235,3,clbf_lbac_adapted__seed_1235__episode_0003,completed,,0,7,8,21,"[""collision"", ""fall"", ""near_collision""]",18.29137134552002,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_clbf_lbac_adapted__seed_1235__ep_002_004/online/clbf_lbac_adapted/seed_1235/episode_0003,1,1
mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,1235,3,mpc_cbf_humanoid_adapted__seed_1235__episode_0003,completed,,0,6,7,8,"[""collision"", ""fall"", ""near_collision""]",17.56411361694336,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_mpc_cbf_humanoid_adapted__seed_1235__ep_002_004/online/mpc_cbf_humanoid_adapted/seed_1235/episode_0003,1,1
pcbf_adapted,PCBF-adapted,1235,3,pcbf_adapted__seed_1235__episode_0003,completed,,0,6,7,8,"[""collision"", ""fall"", ""near_collision""]",17.417876482009888,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_pcbf_adapted__seed_1235__ep_002_004/online/pcbf_adapted/seed_1235/episode_0003,1,1
safedpa_adapted,SafeDPA-adapted,1235,3,safedpa_adapted__seed_1235__episode_0003,completed,,0,6,7,15,"[""collision"", ""fall"", ""near_collision""]",17.224848985671997,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_safedpa_adapted__seed_1235__ep_002_004/online/safedpa_adapted/seed_1235/episode_0003,1,1
safer_splat_cbf_adapted,SAFER-Splat-CBF-adapted,1235,3,safer_splat_cbf_adapted__seed_1235__episode_0003,completed,,0,5,6,13,"[""collision"", ""fall"", ""near_collision""]",16.165767431259155,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_safer_splat_cbf_adapted__seed_1235__ep_002_004/online/safer_splat_cbf_adapted/seed_1235/episode_0003,1,1
clbf_lbac_adapted,CLBF-LBAC-adapted,1235,4,clbf_lbac_adapted__seed_1235__episode_0004,completed,,0,7,8,1,"[""human_distance_violation""]",14.585840940475464,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_clbf_lbac_adapted__seed_1235__ep_004_006/online/clbf_lbac_adapted/seed_1235/episode_0004,1,1
mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,1235,4,mpc_cbf_humanoid_adapted__seed_1235__episode_0004,completed,,0,4,4,1,"[""near_collision""]",20.92249608039856,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_mpc_cbf_humanoid_adapted__seed_1235__ep_004_006/online/mpc_cbf_humanoid_adapted/seed_1235/episode_0004,1,1
pcbf_adapted,PCBF-adapted,1235,4,pcbf_adapted__seed_1235__episode_0004,completed,,1,2,0,0,[],23.209019660949707,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_pcbf_adapted__seed_1235__ep_004_006/online/pcbf_adapted/seed_1235/episode_0004,1,1
safedpa_adapted,SafeDPA-adapted,1235,4,safedpa_adapted__seed_1235__episode_0004,completed,,0,1,2,7,"[""collision"", ""near_collision""]",24.656738996505737,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_safedpa_adapted__seed_1235__ep_004_006/online/safedpa_adapted/seed_1235/episode_0004,1,1
safer_splat_cbf_adapted,SAFER-Splat-CBF-adapted,1235,4,safer_splat_cbf_adapted__seed_1235__episode_0004,completed,,0,7,8,1,"[""human_distance_violation""]",17.32649302482605,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_safer_splat_cbf_adapted__seed_1235__ep_004_006/online/safer_splat_cbf_adapted/seed_1235/episode_0004,1,1
clbf_lbac_adapted,CLBF-LBAC-adapted,1235,5,clbf_lbac_adapted__seed_1235__episode_0005,completed,,0,7,8,4,"[""collision"", ""human_distance_violation"", ""near_collision""]",14.847187280654907,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_clbf_lbac_adapted__seed_1235__ep_004_006/online/clbf_lbac_adapted/seed_1235/episode_0005,1,1
mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,1235,5,mpc_cbf_humanoid_adapted__seed_1235__episode_0005,completed,,1,3,0,0,[],21.197790384292603,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_mpc_cbf_humanoid_adapted__seed_1235__ep_004_006/online/mpc_cbf_humanoid_adapted/seed_1235/episode_0005,1,1
pcbf_adapted,PCBF-adapted,1235,5,pcbf_adapted__seed_1235__episode_0005,completed,,0,4,4,6,"[""collision"", ""human_distance_violation"", ""near_collision""]",22.241580486297607,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_pcbf_adapted__seed_1235__ep_004_006/online/pcbf_adapted/seed_1235/episode_0005,1,1
safedpa_adapted,SafeDPA-adapted,1235,5,safedpa_adapted__seed_1235__episode_0005,completed,,0,4,4,10,"[""collision"", ""human_distance_violation"", ""near_collision""]",21.2752366065979,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_safedpa_adapted__seed_1235__ep_004_006/online/safedpa_adapted/seed_1235/episode_0005,1,1
safer_splat_cbf_adapted,SAFER-Splat-CBF-adapted,1235,5,safer_splat_cbf_adapted__seed_1235__episode_0005,completed,,0,7,8,4,"[""collision"", ""human_distance_violation"", ""near_collision""]",17.608818531036377,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_safer_splat_cbf_adapted__seed_1235__ep_004_006/online/safer_splat_cbf_adapted/seed_1235/episode_0005,1,1
clbf_lbac_adapted,CLBF-LBAC-adapted,1235,6,clbf_lbac_adapted__seed_1235__episode_0006,completed,,0,2,1,3,"[""collision"", ""human_distance_violation"", ""near_collision""]",22.428168535232544,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_clbf_lbac_adapted__seed_1235__ep_006_008/online/clbf_lbac_adapted/seed_1235/episode_0006,1,1
mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,1235,6,mpc_cbf_humanoid_adapted__seed_1235__episode_0006,completed,,1,4,0,0,[],19.16747236251831,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_mpc_cbf_humanoid_adapted__seed_1235__ep_006_008/online/mpc_cbf_humanoid_adapted/seed_1235/episode_0006,1,1
pcbf_adapted,PCBF-adapted,1235,6,pcbf_adapted__seed_1235__episode_0006,completed,,0,3,3,2,"[""human_distance_violation""]",21.053770542144775,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_pcbf_adapted__seed_1235__ep_006_008/online/pcbf_adapted/seed_1235/episode_0006,1,1
safedpa_adapted,SafeDPA-adapted,1235,6,safedpa_adapted__seed_1235__episode_0006,completed,,0,2,1,2,"[""human_distance_violation"", ""near_collision""]",22.735800981521606,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_safedpa_adapted__seed_1235__ep_006_008/online/safedpa_adapted/seed_1235/episode_0006,1,1
safer_splat_cbf_adapted,SAFER-Splat-CBF-adapted,1235,6,safer_splat_cbf_adapted__seed_1235__episode_0006,completed,,0,4,4,2,"[""human_distance_violation"", ""near_collision""]",20.738513946533203,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_safer_splat_cbf_adapted__seed_1235__ep_006_008/online/safer_splat_cbf_adapted/seed_1235/episode_0006,1,1
clbf_lbac_adapted,CLBF-LBAC-adapted,1235,7,clbf_lbac_adapted__seed_1235__episode_0007,completed,,0,6,8,20,"[""collision"", ""fall"", ""near_collision""]",18.792362689971924,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_clbf_lbac_adapted__seed_1235__ep_006_008/online/clbf_lbac_adapted/seed_1235/episode_0007,1,1
mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,1235,7,mpc_cbf_humanoid_adapted__seed_1235__episode_0007,completed,,0,6,6,10,"[""collision"", ""fall"", ""near_collision""]",17.4342942237854,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_mpc_cbf_humanoid_adapted__seed_1235__ep_006_008/online/mpc_cbf_humanoid_adapted/seed_1235/episode_0007,1,1
pcbf_adapted,PCBF-adapted,1235,7,pcbf_adapted__seed_1235__episode_0007,completed,,0,6,6,7,"[""collision"", ""fall"", ""near_collision""]",17.333760023117065,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_pcbf_adapted__seed_1235__ep_006_008/online/pcbf_adapted/seed_1235/episode_0007,1,1
safedpa_adapted,SafeDPA-adapted,1235,7,safedpa_adapted__seed_1235__episode_0007,completed,,0,6,7,45,"[""collision"", ""fall"", ""near_collision""]",17.416969776153564,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_safedpa_adapted__seed_1235__ep_006_008/online/safedpa_adapted/seed_1235/episode_0007,1,1
safer_splat_cbf_adapted,SAFER-Splat-CBF-adapted,1235,7,safer_splat_cbf_adapted__seed_1235__episode_0007,completed,,0,6,6,19,"[""collision"", ""fall"", ""near_collision""]",17.161669492721558,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_safer_splat_cbf_adapted__seed_1235__ep_006_008/online/safer_splat_cbf_adapted/seed_1235/episode_0007,1,1
clbf_lbac_adapted,CLBF-LBAC-adapted,1235,8,clbf_lbac_adapted__seed_1235__episode_0008,completed,,0,1,3,5,"[""human_distance_violation""]",25.991562604904175,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_clbf_lbac_adapted__seed_1235__ep_008_010/online/clbf_lbac_adapted/seed_1235/episode_0008,1,1
mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,1235,8,mpc_cbf_humanoid_adapted__seed_1235__episode_0008,completed,,1,2,0,0,[],23.050836086273193,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_mpc_cbf_humanoid_adapted__seed_1235__ep_008_010/online/mpc_cbf_humanoid_adapted/seed_1235/episode_0008,1,1
pcbf_adapted,PCBF-adapted,1235,8,pcbf_adapted__seed_1235__episode_0008,completed,,0,0,2,2,"[""human_distance_violation""]",26.63964867591858,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_pcbf_adapted__seed_1235__ep_008_010/online/pcbf_adapted/seed_1235/episode_0008,1,1
safedpa_adapted,SafeDPA-adapted,1235,8,safedpa_adapted__seed_1235__episode_0008,completed,,1,1,0,0,[],24.735944986343384,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_safedpa_adapted__seed_1235__ep_008_010/online/safedpa_adapted/seed_1235/episode_0008,1,1
safer_splat_cbf_adapted,SAFER-Splat-CBF-adapted,1235,8,safer_splat_cbf_adapted__seed_1235__episode_0008,completed,,0,0,2,2,"[""human_distance_violation""]",27.122879028320312,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_safer_splat_cbf_adapted__seed_1235__ep_008_010/online/safer_splat_cbf_adapted/seed_1235/episode_0008,1,1
clbf_lbac_adapted,CLBF-LBAC-adapted,1235,9,clbf_lbac_adapted__seed_1235__episode_0009,completed,,0,7,8,13,"[""collision"", ""human_distance_violation"", ""near_collision""]",17.865627765655518,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_clbf_lbac_adapted__seed_1235__ep_008_010/online/clbf_lbac_adapted/seed_1235/episode_0009,1,1
mpc_cbf_humanoid_adapted,MPC-CBF-Humanoid-adapted,1235,9,mpc_cbf_humanoid_adapted__seed_1235__episode_0009,completed,,1,3,0,0,[],22.058793783187866,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_mpc_cbf_humanoid_adapted__seed_1235__ep_008_010/online/mpc_cbf_humanoid_adapted/seed_1235/episode_0009,1,1
pcbf_adapted,PCBF-adapted,1235,9,pcbf_adapted__seed_1235__episode_0009,completed,,0,4,4,2,"[""human_distance_violation"", ""near_collision""]",21.66292428970337,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_pcbf_adapted__seed_1235__ep_008_010/online/pcbf_adapted/seed_1235/episode_0009,1,1
safedpa_adapted,SafeDPA-adapted,1235,9,safedpa_adapted__seed_1235__episode_0009,completed,,0,4,4,2,"[""human_distance_violation"", ""near_collision""]",21.68819308280945,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_safedpa_adapted__seed_1235__ep_008_010/online/safedpa_adapted/seed_1235/episode_0009,1,1
safer_splat_cbf_adapted,SAFER-Splat-CBF-adapted,1235,9,safer_splat_cbf_adapted__seed_1235__episode_0009,completed,,0,7,8,11,"[""collision"", ""human_distance_violation"", ""near_collision""]",17.879862070083618,/mnt/data/students/lph/recording/codex_goal_full_sota_online_comparison_20260606_235526/online/large_stage1_2seed10ep_all_methods/lane_v2_safer_splat_cbf_adapted__seed_1235__ep_008_010/online/safer_splat_cbf_adapted/seed_1235/episode_0009,1,1
