method,candidate_skill,candidate_params_json,raw_critic_risk,hard_contract_score,hard_contract_fixed_reject,threshold,risk_margin,decision,reject_reason,episode_id,episode_index,seed,skill_idx,attempt_type,attempt_index,parent_skill_idx,original_skill_idx,segment_idx,segment_count,original_candidate_skill,original_candidate_params_json,executed_skill,executed_params_json,fallback_policy,fallback_executed,recovery_action,recovery_reason,recovery_attempt_count,retry_decision,retry_reject_reason,retry_executed,task_progress_executed,final_segment_outcome,recovery_retry_count,result_status,result_termination_reason,source_method,implementation_fidelity,baseline_mode,risk_score,fallback_mode,corrected_skill_json,runtime_ms,solver_status,diagnostics_json
safer_splat_cbf_adapted,walk,"{""duration"": 2.5, ""facing_yaw_deg"": -15.0, ""height"": -1.0, ""speed"": 0.35, ""vx"": 0.6, ""vy"": 0.0}",0.9999871253967285,1.0,1,0.6992302510949457,-0.14743489006891242,reject,hard_contract_fixed_reject,safer_splat_cbf_adapted__seed_1234__episode_0007,7,1234,8,recovery_only,0,8,8,1,1,walk,"{""duration"": 2.5, ""facing_yaw_deg"": -15.0, ""height"": -1.0, ""speed"": 0.35, ""vx"": 0.6, ""vy"": 0.0}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,,SAFER-Splat: A Control Barrier Function for Safe Navigation with Online Gaussian Splatting Maps,paper_faithful_proxy,gate,0.5517953610260333,passive_stop,,0.1269750064238906,map_cbf_violated,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 1.0, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""cbf_pressure"": 0.0, ""closest_hazard_kind"": ""obstacle"", ""closest_hazard_name"": ""obstacle_0"", ""hazard_count"": 2, ""map_source"": ""mujoco_scene_props_oracle_gaussian_ellipsoids"", ""margin_buffer"": 0.7000000000000001, ""max_gaussian_occupancy"": 0.008976805130166663, ""min_gaussian_cbf_margin"": 2.0702153788039315, ""oracle_map_adaptation"": true, ""query_point_count"": 7, ""threshold_source"": ""phase4_calibrated_map_cbf_pressure""}"
clbf_lbac_adapted,walk,"{""duration"": 3.0, ""facing_yaw_deg"": -10.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": 0.1}",0.9922193288803101,0.04368370398879051,0,0.4822909480400086,-0.024079141429203088,allow,allow,clbf_lbac_adapted__seed_1234__episode_0008,8,1234,1,candidate_allow,0,1,1,1,1,walk,"{""duration"": 3.0, ""facing_yaw_deg"": -10.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": 0.1}",walk,"{""duration"": 3.0, ""facing_yaw_deg"": -10.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": 0.1}",stop,0,,,0,,,0,1,candidate_allow,0,success,,Reinforcement Learning for Safe Robot Control using Control Lyapunov Barrier Functions,paper_faithful_proxy,gate,0.4582118066108055,,,0.11642894241958857,clbf_decrease_condition_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""calibration_mode"": ""phase4_conformal_calibration_only"", ""clbf_value"": 0.5417881933891945, ""feature_map"": {""arm_user_pressure"": 0.0, ""base_height_deficit"": 0.0, ""hard_fixed"": 0.0, ""hard_risk"": 0.04368370398879051, ""obstacle_pressure"": 0.0, ""posture_pressure"": 0.0, ""progress_credit"": 0.4033862403537508, ""raw_risk"": 0.9922193288803101, ""skill_demand"": 1.2217813303854106, ""user_pressure"": 0.0}, ""lyapunov_progress_score"": -0.0548255662570547, ""skill_bias"": 0.35827697980886386, ""threshold_source"": ""phase4_trained_clbf_proxy_per_skill_calibration"", ""top_weighted_features"": [{""contribution"": 2.2778948701016866, ""feature"": ""raw_risk"", ""value"": 0.9922193288803101, ""weight"": 2.295757403428356}, {""contribution"": 0.9562150768413071, ""feature"": ""skill_demand"", ""value"": 1.2217813303854106, ""weight"": 0.7826401116635735}, {""contribution"": 0.04854677500697074, ""feature"": ""hard_risk"", ""value"": 0.04368370398879051, ""weight"": 1.1113246033218271}, {""contribution"": -0.01454275614959234, ""feature"": ""progress_credit"", ""value"": 0.4033862403537508, ""weight"": -0.036051691145535913}, {""contribution"": 0.0, ""feature"": ""hard_fixed"", ""value"": 0.0, ""weight"": 2.0754402181727114}], ""unsafe_probability"": 0.4582118066108055}"
mpc_cbf_humanoid_adapted,walk,"{""duration"": 3.0, ""facing_yaw_deg"": -10.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": 0.1}",0.9921846985816956,0.04620462656021118,0,-0.15018325150012968,0.15756317803831965,reject,mpc_cbf_skill_horizon_infeasible,mpc_cbf_humanoid_adapted__seed_1234__episode_0008,8,1234,1,recovery_only,0,1,1,1,1,walk,"{""duration"": 3.0, ""facing_yaw_deg"": -10.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": 0.1}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,,Geometry-Aware Predictive Safety Filters on Humanoids: From Poisson Safety Functions to CBF Constrained MPC,lightweight_proxy,gate,0.007379926538189984,passive_stop,,0.06843602750450373,infeasible,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""calibration_mode"": ""phase4_conformal_calibration_only"", ""current_distance_margin"": 0.15664300620555882, ""gesture_cost"": 0.0, ""hard_margin"": 0.15664300620555882, ""min_arm_user_distance"": 1.458351969718933, ""min_obstacle_distance"": 0.953270435333252, ""min_user_distance"": 1.458351969718933, ""mpc_horizon_s"": 2.0, ""mpc_step_s"": 0.5, ""passive_credit"": 0.0, ""predicted_min_cbf_margin"": -0.007379926538189984, ""proxy_scope"": ""reduced_order_skill_level_feasibility_surrogate"", ""threshold_source"": ""calibration_split_skill_level_feasibility"", ""travel_erosion"": 0.16124515496597103, ""yaw_erosion"": 0.002777777777777778}"
pcbf_adapted,walk,"{""duration"": 3.0, ""facing_yaw_deg"": -10.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": 0.1}",0.9921711683273315,0.04674525186419487,0,2.5271178133641214,-0.007582604885101318,allow,allow,pcbf_adapted__seed_1234__episode_0008,8,1234,1,candidate_allow,0,1,1,1,1,walk,"{""duration"": 3.0, ""facing_yaw_deg"": -10.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": 0.1}",walk,"{""duration"": 3.0, ""facing_yaw_deg"": -10.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": 0.1}",stop,0,,,0,,,0,1,candidate_allow,0,success,,Reinforcement Learning with Probabilistically Safe Control Barrier Functions for Ramp Merging,paper_faithful_proxy,gate,2.51953520847902,,,0.02062495332211256,chance_constraint_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.9921711683273315, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""chance_epsilon"": 0.05, ""chance_z"": 1.6448536269514722, ""threshold_source"": ""calibration_split_per_skill"", ""uncertainty_margin"": 0.9285714030265808}"
safedpa_adapted,walk,"{""duration"": 3.0, ""facing_yaw_deg"": -10.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": 0.1}",0.992214024066925,0.043311405926942825,0,1.140390288068128,0.020043505088008562,reject,safedpa_adapted_cbf_filter,safedpa_adapted__seed_1234__episode_0008,8,1234,1,recovery_only,0,1,1,1,1,walk,"{""duration"": 3.0, ""facing_yaw_deg"": -10.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": 0.1}",passive,"{""duration"": 1.0, ""mode"": ""stop""}",stop,1,stop,generic_stop_fallback,1,,,0,0,recovery_only,0,success,,Safe Deep Policy Adaptation,paper_faithful_proxy,gate,1.1604337931561366,passive_stop,,0.10163499973714352,adapted_cbf_violated,"{""adaptation_residual"": 0.15437600688934328, ""adaptation_scale"": 1.6108906651927053, ""adapted_cbf_margin"": -0.256087721628403, ""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.992214024066925, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""cbf_pressure"": 0.306087721628403, ""current_distance_margin"": 0.1566180795431137, ""gesture_cost"": 0.0, ""hard_margin"": 0.1566180795431137, ""min_arm_user_distance"": 1.4586000442504883, ""min_obstacle_distance"": 0.9542691111564636, ""min_user_distance"": 1.4586000442504883, ""nominal_cbf_margin"": -0.007404853200635119, ""passive_credit"": 0.0, ""predicted_min_cbf_margin"": -0.007404853200635119, ""proxy_scope"": ""gate_only_safe_dpa_residual_dynamics_adapter"", ""skill_demand"": 1.2217813303854106, ""threshold_source"": ""phase4_calibrated_residual_cbf_gate"", ""travel_erosion"": 0.16124515496597103, ""yaw_erosion"": 0.002777777777777778}"
safer_splat_cbf_adapted,walk,"{""duration"": 3.0, ""facing_yaw_deg"": -10.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": 0.1}",0.992679238319397,0.042108986526727676,0,0.6992302510949457,-0.15319667320307218,allow,allow,safer_splat_cbf_adapted__seed_1234__episode_0008,8,1234,1,candidate_allow,0,1,1,1,1,walk,"{""duration"": 3.0, ""facing_yaw_deg"": -10.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": 0.1}",walk,"{""duration"": 3.0, ""facing_yaw_deg"": -10.0, ""height"": -1.0, ""speed"": 0.4, ""vx"": 0.8, ""vy"": 0.1}",stop,0,,,0,,,0,1,candidate_allow,0,success,,SAFER-Splat: A Control Barrier Function for Safe Navigation with Online Gaussian Splatting Maps,paper_faithful_proxy,gate,0.5460335778918736,,,0.19698997493833303,map_cbf_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.992679238319397, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""cbf_pressure"": 0.0, ""closest_hazard_kind"": ""obstacle"", ""closest_hazard_name"": ""obstacle_3"", ""hazard_count"": 5, ""map_source"": ""mujoco_scene_props_oracle_gaussian_ellipsoids"", ""margin_buffer"": 0.7000000000000001, ""max_gaussian_occupancy"": 0.000299984081026024, ""min_gaussian_cbf_margin"": 3.027848345695891, ""oracle_map_adaptation"": true, ""query_point_count"": 7, ""threshold_source"": ""phase4_calibrated_map_cbf_pressure""}"
clbf_lbac_adapted,turn,"{""duration"": 2.0, ""face_yaw_deg"": -45.0}",0.9996196031570435,0.045196451246738434,0,0.9425966918543887,-0.6641168316794571,allow,allow,clbf_lbac_adapted__seed_1234__episode_0008,8,1234,2,candidate_allow,0,2,2,1,1,turn,"{""duration"": 2.0, ""face_yaw_deg"": -45.0}",turn,"{""duration"": 2.0, ""face_yaw_deg"": -45.0}",stop,0,,,0,,,0,1,candidate_allow,0,success,,Reinforcement Learning for Safe Robot Control using Control Lyapunov Barrier Functions,paper_faithful_proxy,gate,0.27847986017493154,,,0.1370399259030819,clbf_decrease_condition_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""calibration_mode"": ""phase4_conformal_calibration_only"", ""clbf_value"": 0.7215201398250685, ""feature_map"": {""arm_user_pressure"": 0.0, ""base_height_deficit"": 0.0, ""hard_fixed"": 0.0, ""hard_risk"": 0.045196451246738434, ""obstacle_pressure"": 0.20550055801868444, ""posture_pressure"": 0.0, ""progress_credit"": 0.4912, ""raw_risk"": 0.9996196031570435, ""skill_demand"": 0.49, ""user_pressure"": 0.0}, ""lyapunov_progress_score"": 0.2127201398250685, ""skill_bias"": -0.07604274948963563, ""threshold_source"": ""phase4_trained_clbf_proxy_per_skill_calibration"", ""top_weighted_features"": [{""contribution"": 2.2948841045598978, ""feature"": ""raw_risk"", ""value"": 0.9996196031570435, ""weight"": 2.295757403428356}, {""contribution"": 0.383493654715151, ""feature"": ""skill_demand"", ""value"": 0.49, ""weight"": 0.7826401116635735}, {""contribution"": 0.20706564890964813, ""feature"": ""obstacle_pressure"", ""value"": 0.20550055801868444, ""weight"": 1.0076159933873337}, {""contribution"": 0.05022792825333589, ""feature"": ""hard_risk"", ""value"": 0.045196451246738434, ""weight"": 1.1113246033218271}, {""contribution"": -0.017708590690687243, ""feature"": ""progress_credit"", ""value"": 0.4912, ""weight"": -0.036051691145535913}], ""unsafe_probability"": 0.27847986017493154}"
mpc_cbf_humanoid_adapted,turn,"{""duration"": 2.0, ""face_yaw_deg"": -45.0}",0.00028757096151821315,0.04539981111884117,0,-0.0,-0.5602601129561663,allow,allow,mpc_cbf_humanoid_adapted__seed_1234__episode_0008,8,1234,2,candidate_allow,0,2,2,1,1,turn,"{""duration"": 2.0, ""face_yaw_deg"": -45.0}",turn,"{""duration"": 2.0, ""face_yaw_deg"": -45.0}",stop,0,,,0,,,0,1,candidate_allow,0,success,,Geometry-Aware Predictive Safety Filters on Humanoids: From Poisson Safety Functions to CBF Constrained MPC,lightweight_proxy,gate,-0.5602601129561663,,,0.06581901106983423,feasible,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""calibration_mode"": ""phase4_conformal_calibration_only"", ""current_distance_margin"": 0.5727601129561662, ""gesture_cost"": 0.0, ""hard_margin"": 0.9546001888811588, ""min_arm_user_distance"": 1.4581115245819092, ""min_obstacle_distance"": 0.9537745714187622, ""min_user_distance"": 1.4581115245819092, ""mpc_horizon_s"": 2.0, ""mpc_step_s"": 0.5, ""passive_credit"": 0.0, ""predicted_min_cbf_margin"": 0.5602601129561663, ""proxy_scope"": ""reduced_order_skill_level_feasibility_surrogate"", ""threshold_source"": ""calibration_split_skill_level_feasibility"", ""travel_erosion"": 0.0, ""yaw_erosion"": 0.0125}"
pcbf_adapted,turn,"{""duration"": 2.0, ""face_yaw_deg"": -45.0}",0.9996812343597412,0.05255097150802612,0,2.535196725024102,-0.00031876564025878906,allow,allow,pcbf_adapted__seed_1234__episode_0008,8,1234,2,candidate_allow,0,2,2,1,1,turn,"{""duration"": 2.0, ""face_yaw_deg"": -45.0}",turn,"{""duration"": 2.0, ""face_yaw_deg"": -45.0}",stop,0,,,0,,,0,1,candidate_allow,0,success,,Reinforcement Learning with Probabilistically Safe Control Barrier Functions for Ramp Merging,paper_faithful_proxy,gate,2.5348779593838433,,,0.01735903788357973,chance_constraint_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.9996812343597412, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""chance_epsilon"": 0.05, ""chance_z"": 1.6448536269514722, ""threshold_source"": ""calibration_split_per_skill"", ""uncertainty_margin"": 0.9333333373069763}"
safedpa_adapted,turn,"{""duration"": 2.0, ""face_yaw_deg"": -45.0}",0.00022918898321222514,0.04449184238910675,0,1.1352811877897686,-1.066289345400662,allow,allow,safedpa_adapted__seed_1234__episode_0008,8,1234,2,candidate_allow,0,2,2,1,1,turn,"{""duration"": 2.0, ""face_yaw_deg"": -45.0}",turn,"{""duration"": 2.0, ""face_yaw_deg"": -45.0}",stop,0,,,0,,,0,1,candidate_allow,0,success,,Safe Deep Policy Adaptation,paper_faithful_proxy,gate,0.06899184238910674,,,0.10215700604021549,adapted_cbf_satisfied,"{""adaptation_residual"": 0.13205029953320824, ""adaptation_scale"": 1.245, ""adapted_cbf_margin"": 0.39640227090263364, ""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.04449184238910675, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""cbf_pressure"": 0.0, ""current_distance_margin"": 0.5733048938214779, ""gesture_cost"": 0.0, ""hard_margin"": 0.9555081576108932, ""min_arm_user_distance"": 1.4577338695526123, ""min_obstacle_distance"": 0.9545141458511353, ""min_user_distance"": 1.4577338695526123, ""nominal_cbf_margin"": 0.5608048938214779, ""passive_credit"": 0.0, ""predicted_min_cbf_margin"": 0.5608048938214779, ""proxy_scope"": ""gate_only_safe_dpa_residual_dynamics_adapter"", ""skill_demand"": 0.49, ""threshold_source"": ""phase4_calibrated_residual_cbf_gate"", ""travel_erosion"": 0.0, ""yaw_erosion"": 0.0125}"
safer_splat_cbf_adapted,turn,"{""duration"": 2.0, ""face_yaw_deg"": -45.0}",0.9995493292808533,0.0059432717971503735,0,0.7572872136838984,-0.20747117560458384,allow,allow,safer_splat_cbf_adapted__seed_1234__episode_0008,8,1234,2,candidate_allow,0,2,2,1,1,turn,"{""duration"": 2.0, ""face_yaw_deg"": -45.0}",turn,"{""duration"": 2.0, ""face_yaw_deg"": -45.0}",stop,0,,,0,,,0,1,candidate_allow,0,success,,SAFER-Splat: A Control Barrier Function for Safe Navigation with Online Gaussian Splatting Maps,paper_faithful_proxy,gate,0.5498160380793146,,,0.13529194984585047,map_cbf_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.9995493292808533, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""cbf_pressure"": 0.0, ""closest_hazard_kind"": ""obstacle"", ""closest_hazard_name"": ""obstacle_3"", ""hazard_count"": 5, ""map_source"": ""mujoco_scene_props_oracle_gaussian_ellipsoids"", ""margin_buffer"": 0.6535287320613862, ""max_gaussian_occupancy"": 0.00031953487422610764, ""min_gaussian_cbf_margin"": 3.012142604044878, ""oracle_map_adaptation"": true, ""query_point_count"": 7, ""threshold_source"": ""phase4_calibrated_map_cbf_pressure""}"
clbf_lbac_adapted,passive,"{""duration"": 1.5, ""mode"": ""stop""}",0.9993385672569275,0.029687628149986267,0,0.884474739008314,-0.7832873785678198,allow,allow,clbf_lbac_adapted__seed_1234__episode_0008,8,1234,3,candidate_allow,0,3,3,1,1,passive,"{""duration"": 1.5, ""mode"": ""stop""}",passive,"{""duration"": 1.5, ""mode"": ""stop""}",stop,0,,,0,,,0,1,candidate_allow,0,success,,Reinforcement Learning for Safe Robot Control using Control Lyapunov Barrier Functions,paper_faithful_proxy,gate,0.10118736044049413,,,0.11974491644650698,clbf_decrease_condition_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""calibration_mode"": ""phase4_conformal_calibration_only"", ""clbf_value"": 0.8988126395595059, ""feature_map"": {""arm_user_pressure"": 0.0, ""base_height_deficit"": 0.0, ""hard_fixed"": 0.0, ""hard_risk"": 0.029687628149986267, ""obstacle_pressure"": 0.19880293309688574, ""posture_pressure"": 0.0, ""progress_credit"": 0.2, ""raw_risk"": 0.9993385672569275, ""skill_demand"": 0.03, ""user_pressure"": 0.0}, ""lyapunov_progress_score"": 0.09881263955950588, ""skill_bias"": -0.9339835901226032, ""threshold_source"": ""phase4_trained_clbf_proxy_per_skill_calibration"", ""top_weighted_features"": [{""contribution"": 2.2942389143115776, ""feature"": ""raw_risk"", ""value"": 0.9993385672569275, ""weight"": 2.295757403428356}, {""contribution"": 0.20031701492073414, ""feature"": ""obstacle_pressure"", ""value"": 0.19880293309688574, ""weight"": 1.0076159933873337}, {""contribution"": 0.0329925915773494, ""feature"": ""hard_risk"", ""value"": 0.029687628149986267, ""weight"": 1.1113246033218271}, {""contribution"": 0.023479203349907204, ""feature"": ""skill_demand"", ""value"": 0.03, ""weight"": 0.7826401116635735}, {""contribution"": -0.007210338229107183, ""feature"": ""progress_credit"", ""value"": 0.2, ""weight"": -0.036051691145535913}], ""unsafe_probability"": 0.10118736044049413}"
mpc_cbf_humanoid_adapted,passive,"{""duration"": 1.5, ""mode"": ""stop""}",5.620248703053221e-05,0.03338489308953285,0,-0.0,-0.6299690637737513,allow,allow,mpc_cbf_humanoid_adapted__seed_1234__episode_0008,8,1234,3,candidate_allow,0,3,3,1,1,passive,"{""duration"": 1.5, ""mode"": ""stop""}",passive,"{""duration"": 1.5, ""mode"": ""stop""}",stop,0,,,0,,,0,1,candidate_allow,0,success,,Geometry-Aware Predictive Safety Filters on Humanoids: From Poisson Safety Functions to CBF Constrained MPC,lightweight_proxy,gate,-0.6299690637737513,,,0.06737210787832737,feasible,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""calibration_mode"": ""phase4_conformal_calibration_only"", ""current_distance_margin"": 0.5799690637737512, ""gesture_cost"": 0.0, ""hard_margin"": 0.9666151069104671, ""min_arm_user_distance"": 1.5715258121490479, ""min_obstacle_distance"": 0.9489105939865112, ""min_user_distance"": 1.5592807531356812, ""mpc_horizon_s"": 2.0, ""mpc_step_s"": 0.5, ""passive_credit"": 0.05, ""predicted_min_cbf_margin"": 0.6299690637737513, ""proxy_scope"": ""reduced_order_skill_level_feasibility_surrogate"", ""threshold_source"": ""calibration_split_skill_level_feasibility"", ""travel_erosion"": 0.0, ""yaw_erosion"": 0.0}"
pcbf_adapted,passive,"{""duration"": 1.5, ""mode"": ""stop""}",0.9996106028556824,0.023083481937646866,0,2.535196725024102,-0.00038939714431762695,allow,allow,pcbf_adapted__seed_1234__episode_0008,8,1234,3,candidate_allow,0,3,3,1,1,passive,"{""duration"": 1.5, ""mode"": ""stop""}",passive,"{""duration"": 1.5, ""mode"": ""stop""}",stop,0,,,0,,,0,1,candidate_allow,0,success,,Reinforcement Learning with Probabilistically Safe Control Barrier Functions for Ramp Merging,paper_faithful_proxy,gate,2.5348073278797845,,,0.01809396781027317,chance_constraint_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.9996106028556824, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""chance_epsilon"": 0.05, ""chance_z"": 1.6448536269514722, ""threshold_source"": ""calibration_split_per_skill"", ""uncertainty_margin"": 0.9333333373069763}"
safedpa_adapted,passive,"{""duration"": 1.5, ""mode"": ""stop""}",8.67810522322543e-05,0.017587091773748398,0,1.0936025,-1.0745154082262516,allow,allow,safedpa_adapted__seed_1234__episode_0008,8,1234,3,candidate_allow,0,3,3,1,1,passive,"{""duration"": 1.5, ""mode"": ""stop""}",passive,"{""duration"": 1.5, ""mode"": ""stop""}",stop,0,,,0,,,0,1,candidate_allow,0,success,,Safe Deep Policy Adaptation,paper_faithful_proxy,gate,0.0190870917737484,,,0.10054104495793581,adapted_cbf_satisfied,"{""adaptation_residual"": 0.11000000000000001, ""adaptation_scale"": 1.015, ""adapted_cbf_margin"": 0.5277977445632219, ""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.017587091773748398, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""cbf_pressure"": 0.0, ""current_distance_margin"": 0.5894477445632219, ""gesture_cost"": 0.0, ""hard_margin"": 0.9824129082262516, ""min_arm_user_distance"": 1.6147936582565308, ""min_obstacle_distance"": 0.9512091875076294, ""min_user_distance"": 1.5554264783859253, ""nominal_cbf_margin"": 0.639447744563222, ""passive_credit"": 0.05, ""predicted_min_cbf_margin"": 0.639447744563222, ""proxy_scope"": ""gate_only_safe_dpa_residual_dynamics_adapter"", ""skill_demand"": 0.03, ""threshold_source"": ""phase4_calibrated_residual_cbf_gate"", ""travel_erosion"": 0.0, ""yaw_erosion"": 0.0}"
safer_splat_cbf_adapted,passive,"{""duration"": 1.5, ""mode"": ""stop""}",0.999612033367157,0.021534185856580734,0,1.4040244773030282,-0.8541175560352057,allow,allow,safer_splat_cbf_adapted__seed_1234__episode_0008,8,1234,3,candidate_allow,0,3,3,1,1,passive,"{""duration"": 1.5, ""mode"": ""stop""}",passive,"{""duration"": 1.5, ""mode"": ""stop""}",stop,0,,,0,,,0,1,candidate_allow,0,success,,SAFER-Splat: A Control Barrier Function for Safe Navigation with Online Gaussian Splatting Maps,paper_faithful_proxy,gate,0.5499069212678225,,,0.13696192763745785,map_cbf_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.999612033367157, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""cbf_pressure"": 0.0, ""closest_hazard_kind"": ""obstacle"", ""closest_hazard_name"": ""obstacle_3"", ""hazard_count"": 5, ""map_source"": ""mujoco_scene_props_oracle_gaussian_ellipsoids"", ""margin_buffer"": 0.7000000000000001, ""max_gaussian_occupancy"": 0.000601514579430092, ""min_gaussian_cbf_margin"": 2.8512490920191773, ""oracle_map_adaptation"": true, ""query_point_count"": 6, ""threshold_source"": ""phase4_calibrated_map_cbf_pressure""}"
clbf_lbac_adapted,gesture,"{""amplitude"": 0.7, ""duration"": 3.0, ""frequency"": 0.5, ""side"": ""left""}",0.9998853206634521,0.0575183667242527,0,0.9974876987932003,-0.5217200263896515,allow,allow,clbf_lbac_adapted__seed_1234__episode_0008,8,1234,4,candidate_allow,0,4,4,1,1,gesture,"{""amplitude"": 0.7, ""duration"": 3.0, ""frequency"": 0.5, ""side"": ""left""}",gesture,"{""amplitude"": 0.7, ""duration"": 3.0, ""frequency"": 0.5, ""side"": ""left""}",stop,0,,,0,,,0,1,candidate_allow,0,success,,Reinforcement Learning for Safe Robot Control using Control Lyapunov Barrier Functions,paper_faithful_proxy,gate,0.4757676724035488,,,0.13466610107570887,clbf_decrease_condition_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""calibration_mode"": ""phase4_conformal_calibration_only"", ""clbf_value"": 0.5242323275964512, ""feature_map"": {""arm_user_pressure"": 0.0, ""base_height_deficit"": 0.0, ""hard_fixed"": 0.0, ""hard_risk"": 0.0575183667242527, ""obstacle_pressure"": 0.20310713350772863, ""posture_pressure"": 0.0, ""progress_credit"": 0.376, ""raw_risk"": 0.9998853206634521, ""skill_demand"": 0.74, ""user_pressure"": 0.0}, ""lyapunov_progress_score"": -0.09976767240354878, ""skill_bias"": 0.5672612926340201, ""threshold_source"": ""phase4_trained_clbf_proxy_per_skill_calibration"", ""top_weighted_features"": [{""contribution"": 2.2954941274924563, ""feature"": ""raw_risk"", ""value"": 0.9998853206634521, ""weight"": 2.295757403428356}, {""contribution"": 0.5791536826310444, ""feature"": ""skill_demand"", ""value"": 0.74, ""weight"": 0.7826401116635735}, {""contribution"": 0.20465399609344379, ""feature"": ""obstacle_pressure"", ""value"": 0.20310713350772863, ""weight"": 1.0076159933873337}, {""contribution"": 0.06392157608354951, ""feature"": ""hard_risk"", ""value"": 0.0575183667242527, ""weight"": 1.1113246033218271}, {""contribution"": -0.013555435870721503, ""feature"": ""progress_credit"", ""value"": 0.376, ""weight"": -0.036051691145535913}], ""unsafe_probability"": 0.4757676724035488}"
mpc_cbf_humanoid_adapted,gesture,"{""amplitude"": 0.7, ""duration"": 3.0, ""frequency"": 0.5, ""side"": ""left""}",0.00011029541201423854,0.04014294594526291,0,-0.0,-0.3909142305701971,allow,allow,mpc_cbf_humanoid_adapted__seed_1234__episode_0008,8,1234,4,candidate_allow,0,4,4,1,1,gesture,"{""amplitude"": 0.7, ""duration"": 3.0, ""frequency"": 0.5, ""side"": ""left""}",gesture,"{""amplitude"": 0.7, ""duration"": 3.0, ""frequency"": 0.5, ""side"": ""left""}",stop,0,,,0,,,0,1,candidate_allow,0,success,,Geometry-Aware Predictive Safety Filters on Humanoids: From Poisson Safety Functions to CBF Constrained MPC,lightweight_proxy,gate,-0.3909142305701971,,,0.07764599286019802,feasible,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""calibration_mode"": ""phase4_conformal_calibration_only"", ""current_distance_margin"": 0.5759142305701971, ""gesture_cost"": 0.185, ""hard_margin"": 0.9598570540547371, ""min_arm_user_distance"": 1.5711723566055298, ""min_obstacle_distance"": 0.9480119943618774, ""min_user_distance"": 1.558212161064148, ""mpc_horizon_s"": 2.0, ""mpc_step_s"": 0.5, ""passive_credit"": 0.0, ""predicted_min_cbf_margin"": 0.3909142305701971, ""proxy_scope"": ""reduced_order_skill_level_feasibility_surrogate"", ""threshold_source"": ""calibration_split_skill_level_feasibility"", ""travel_erosion"": 0.0, ""yaw_erosion"": 0.0}"
